vendedor;linea;articulo;venta_bruta;dev_Buen_Estado;dev_Mal_Estado;dev_total;venta_neta;porc_dev;tot_dev_$
2 - Nicolas Cairus;440-OFERTAS;203-COMBO DELICATO SAMBAYON DEL BOSQUE x2+ ROSTI;2;1;0;1;1;50;371.52
2 - Nicolas Cairus;440-OFERTAS;145-OFERTA 1 LT C/S FRUTILLA;186;3;0;3;183;1.61;607.2
2 - Nicolas Cairus;440-OFERTAS;146-OFERTA 1 LT CREMA VETEADA;230;4;0;4;226;1.74;809.6
2 - Nicolas Cairus;440-OFERTAS;147-OFERTA 1 LT DDL GRANIZADO;278;11;0;11;267;3.96;2226.4
2 - Nicolas Cairus;440-OFERTAS;148-OFERTA 1 LT FLAN;259;7;0;7;252;2.7;1416.8
2 - Nicolas Cairus;440-OFERTAS;150-OFERTA 1 LT FRUTILLA A LA PANA;76;6;0;6;70;7.89;1214.4
2 - Nicolas Cairus;440-OFERTAS;143-OFERTA 1 LT MENTA MARMOLADA;152;1;0;1;151;0.66;202.4
2 - Nicolas Cairus;440-OFERTAS;153-OFERTA 1 LT T/SAMBAYON;278;4;0;4;274;1.44;809.6
2 - Nicolas Cairus;440-OFERTAS;155-OFERTA 1 LT TRIPLE;391;4;0;4;387;1.02;809.6
2 - Nicolas Cairus;440-OFERTAS;138-OFERTA 2 LT DDL GRANIZADO;12;1;0;1;11;8.33;344.88
2 - Nicolas Cairus;440-OFERTAS;142-OFERTA 2 LT VETEADO;10;1;0;1;9;10;344.88
2 - Nicolas Cairus;440-OFERTAS;135-OFERTA 2LT T/SAMBAYON;13;1;0;1;12;7.69;344.88
2 - Nicolas Cairus;440-OFERTAS;19037-OFERTA 2LT TRIPLE;17;1;0;1;16;5.88;344.88
2 - Nicolas Cairus;440-OFERTAS;5199-OFERTA BEBIBLE DURAZNO;409;9;0;9;400;2.2;360
2 - Nicolas Cairus;440-OFERTAS;10-OFERTA CRUFI POP FRUTILLA;440;40;0;40;400;9.09;806.42
2 - Nicolas Cairus;440-OFERTAS;9-OFERTA CRUFI POP MANDARINA;80;40;0;40;40;50;806.42
2 - Nicolas Cairus;440-OFERTAS;179-OFERTA DIET CAPUCCINO1 LT;3;1;0;1;2;33.33;231.1
2 - Nicolas Cairus;440-OFERTAS;178-OFERTA DIET DURAZNO 1 LT;22;0;1;1;21;4.55;231.1
2 - Nicolas Cairus;440-OFERTAS;183-OFERTA DIET FLAN C/S DDL;32;0;2;2;30;6.25;462.2
2 - Nicolas Cairus;440-OFERTAS;175-OFERTA DIET FRUTILLA 1 LT;32;1;1;2;30;6.25;462.2
2 - Nicolas Cairus;440-OFERTAS;176-OFERTA DIET TRIPLE 1 LT;51;1;1;2;49;3.92;462.2
2 - Nicolas Cairus;440-OFERTAS;8037-OFERTA MORTADELA ARIZONA;85.02;4.3;0;4.3;80.72;5.06;589.1
2 - Nicolas Cairus;440-OFERTAS;5197-OFERTA MUZZARELLA CALCAR;571.52;10.5;0;10.5;561.02;1.84;2824.5
2 - Nicolas Cairus;440-OFERTAS;86.4-OFERTA PALETA FRUTAL FRUTILLA (36);534;36;0;36;498;6.74;842.03
2 - Nicolas Cairus;440-OFERTAS;9536-OFERTA PAN DE AJO PICANTE C/QUESO ZINHO;1;0;1;1;0;100;110.83
2 - Nicolas Cairus;440-OFERTAS;9565-OFERTA RAVIOL VERDURA BATUK 750;401;3;0;3;398;0.75;305.97
2 - Nicolas Cairus;468-Cañuela Galletas;22103-9 DE ORO AGRIDULCE 420GR (15);93;6;0;6;87;6.45;420
2 - Nicolas Cairus;468-Cañuela Galletas;22146-PASEO 5 SEMILLA 300G;51;4;0;4;47;7.84;272
2 - Nicolas Cairus;469-Cañuela Harinas;22117-0000 HARINA FARINEL X1KG (12);204;0;4;4;200;1.96;156
2 - Nicolas Cairus;469-Cañuela Harinas;22142-HARINA ET.AZUL X25K 0000;94;1;0;1;93;1.06;774
2 - Nicolas Cairus;469-Cañuela Harinas;22109-HARINA PANADERA 000X25KG;42;2;0;2;40;4.76;1442
2 - Nicolas Cairus;471-Salsa Pontevedra;22018-CONCENTRADA 200GR DOYPACK;136;6;0;6;130;4.41;96
2 - Nicolas Cairus;471-Salsa Pontevedra;2294-TAMIZADA 510gr TETRA PONTEVEDRA;64;6;0;6;58;9.38;162
2 - Nicolas Cairus;503-Pelusa;23013-CAT ADULTO 7kg PELUSA;27;1;0;1;26;3.7;610
2 - Nicolas Cairus;504-Boby;23029-OFERTA REX 7kg;69;6;0;6;63;8.7;1707.24
2 - Nicolas Cairus;504-Boby;23030-REX 25kg;37;4;0;4;33;10.81;4120
2 - Nicolas Cairus;599-PESCADO REBOZADO CRUFI;760274815-M. DEL ESTE FORMITAS MERLUZA 1K;51;0;1;1;50;1.96;240
2 - Nicolas Cairus;599-PESCADO REBOZADO CRUFI;760174815-M. DEL ESTE FORMITAS MERLUZA 400gr;65;4;2;6;59;9.23;720.15
2 - Nicolas Cairus;599-PESCADO REBOZADO CRUFI;880174815-M. DEL ESTE MEDALLON MERLUZA 1K;59;0;1;1;58;1.69;252
2 - Nicolas Cairus;599-PESCADO REBOZADO CRUFI;880374815-M. DEL ESTE MEDALLON MERLUZA 430 GR.;19;2;1;3;16;15.79;335.53
2 - Nicolas Cairus;599-PESCADO REBOZADO CRUFI;880374805-M. DEL ESTE MEDALLON MERLUZA RELLENO J/Q 430g;58;0;1;1;57;1.72;151
2 - Nicolas Cairus;599-PESCADO REBOZADO CRUFI;880374823-M. DEL ESTE MEDALLON MERLUZA RELLENO Q/E 430g;73;2;3;5;68;6.85;714.23
2 - Nicolas Cairus;599-PESCADO REBOZADO CRUFI;770474815-M. DEL ESTE MILANESA DE MERLUZA 1K;130;9;0;9;121;6.92;3810.34
2 - Nicolas Cairus;600-REBOZADO DE VEGETALES;810370626-AROS DE CEBOLLA BEMBRASIL 1.05kg (6);94;6;0;6;88;6.38;1556.32
2 - Nicolas Cairus;604-Culinex;700277600-ACELGA 1kg HUERTA DEL ESTE;7;0;1;1;6;14.29;111.12
2 - Nicolas Cairus;604-Culinex;740267627-ARROLLADITOS PRIMAVERA BATUK 1kg;218;6;0;6;212;2.75;1833.7
2 - Nicolas Cairus;604-Culinex;7003776001-ARVEJAS 2.5 KG HUERTA DEL ESTE;95;1;0;1;94;1.05;432.27
2 - Nicolas Cairus;604-Culinex;700367604-CEBOLLA BATUK 2.5KG;252;10;0;10;242;3.97;3173.08
2 - Nicolas Cairus;604-Culinex;710201710-CROQUETAS 1K CRUFI;62;1;2;3;59;4.84;521.89
2 - Nicolas Cairus;604-Culinex;700277613-ESPINACA 1K HUERTA DEL ESTE;62;3;0;3;59;4.84;384.55
2 - Nicolas Cairus;604-Culinex;700377620-ESPINACA PICADA 2.5kg HUERTA DEL ESTE;30;2;0;2;28;6.67;582
2 - Nicolas Cairus;604-Culinex;700277609-EUROPEA MIX 1kg HUERTA DEL ESTE;87.01;7;0;7;80.01;8.05;1119.05
2 - Nicolas Cairus;604-Culinex;820101817-HAMB. CRUFI X2 (42);385;10;0;10;375;2.6;570.93
2 - Nicolas Cairus;604-Culinex;77903609772705-HAMBURGUESA CABAÑA LILAS 30X2 un;1122;25;0;25;1097;2.23;1328.53
2 - Nicolas Cairus;604-Culinex;700367614-MAIZ 2.5 BATUK;29;1;0;1;28;3.45;469.1
2 - Nicolas Cairus;604-Culinex;700367611-MEXICANA BATUK 2.5 KG;23;1;0;1;22;4.35;355.92
2 - Nicolas Cairus;604-Culinex;700367615-MORRON BATUK 2.5KG;166;3;0;3;163;1.81;1302.61
2 - Nicolas Cairus;604-Culinex;700277615-MORRON ROJO 1kg HUERTA DEL ESTE;1;0;1;1;0;100;204.09
2 - Nicolas Cairus;604-Culinex;710201702-NOISETTE 1 KG CRUFI;166;5;0;5;161;3.01;1096.18
2 - Nicolas Cairus;604-Culinex;710301702-NOISETTE 2.5K CRUFI;118;2;0;2;116;1.69;879.85
2 - Nicolas Cairus;604-Culinex;780601806-NUGGETS 2.5 CRUFI;3;3;0;3;0;100;2213.66
2 - Nicolas Cairus;604-Culinex;710370712-PAPA BEMBRASIL 2.5KG TRADICIONAL;70;28;0;28;42;40;6730.47
2 - Nicolas Cairus;604-Culinex;710570712-PAPA BEMBRASIL 2KG TRADICIONAL (7);2013;25;1;26;1987;1.29;5059.2
2 - Nicolas Cairus;604-Culinex;9523-PAPA BEMBRASIL CORTE FINO 2 KG (7);228;8;0;8;220;3.51;2044.21
2 - Nicolas Cairus;604-Culinex;710270712-PAPA BEMBRASIL TRADICIONAL 1.05kg;48;5;0;5;43;10.42;668.36
2 - Nicolas Cairus;604-Culinex;710351701-PAPA CORTE FINO 2.5KG CRUFI  (7x7);0;0;4;4;-4;100;1256.16
2 - Nicolas Cairus;604-Culinex;710201707-PAPA ROSTI 1KG CRUFI;38;3;0;3;35;7.89;636.02
2 - Nicolas Cairus;604-Culinex;710201709-PAPA RUSTICA SAZONADAS X 1kg CRUFI;111;3;1;4;107;3.6;656.11
2 - Nicolas Cairus;604-Culinex;710301709-PAPAS RUSTICAS SAZONADAS 2.5KG CRUFI;25;1;1;2;23;8;808.07
2 - Nicolas Cairus;604-Culinex;710270707-ROSTI BEMBRASIL 1.06kg (8);120;7;7;14;106;11.67;1287.37
2 - Nicolas Cairus;604-Culinex;700377612-RUSA 2.5kg HUERTA DEL ESTE;96;4;0;4;92;4.17;1400
2 - Nicolas Cairus;604-Culinex;700367612-RUSA BATUK 2.5 KG;22;1;0;1;21;4.55;292.33
2 - Nicolas Cairus;604-Culinex;700377617-ZANAHORIA EN CUBO 2.5 HUERTA DEL ESTE;39;1;0;1;38;2.56;246.48
2 - Nicolas Cairus;605-Panes Zinho;840466517-PAN DE AJO C/QUESO ZINHO;40;0;2;2;38;5;264
2 - Nicolas Cairus;605-Panes Zinho;840466518-PAN DE AJO PICANTE C/QUESO ZINHO;12;0;2;2;10;16.67;264
2 - Nicolas Cairus;606-EMPANADAS -CRUFI;720301501-EMPANADA JAMON /QUESO X3 CRUFI;5;1;1;2;3;40;247.83
2 - Nicolas Cairus;606-EMPANADAS -CRUFI;720301504-EMPANADA QUESO/CEBOLLA X3 CRUFI;4;4;4;8;-4;200;991.33
2 - Nicolas Cairus;608-PASTAS CRUFI;730260801-ÑOQUIS 3KG CRUFI;61;2;0;2;59;3.28;887.92
2 - Nicolas Cairus;608-PASTAS CRUFI;730460805-RAVIOLES JAMON Y MUZZA 2.5KG CRUFI;3;1;0;1;2;33.33;599
2 - Nicolas Cairus;608-PASTAS CRUFI;239267-RAVIOLES JAMON Y MUZZA 750 GRS CRUFI;22;2;1;3;19;13.64;634.04
2 - Nicolas Cairus;608-PASTAS CRUFI;730460806-RAVIOLES POLLO 2.5KG CRUFI;1;1;0;1;0;100;556
2 - Nicolas Cairus;608-PASTAS CRUFI;730301806-RAVIOLES POLLO 750 GRS CRUFI;3;0;2;2;1;66.67;356.62
2 - Nicolas Cairus;608-PASTAS CRUFI;730460807-RAVIOLES VERDURA 2.5KG CRUFI;147;3;0;3;144;2.04;1666.53
2 - Nicolas Cairus;608-PASTAS CRUFI;730301807-RAVIOLES VERDURA 750grs CRUFI;88;2;2;4;84;4.55;748.89
2 - Nicolas Cairus;609-REBOZADOS DE POLLO CRUFI;880101806-MEDALLONES POLLO 1kg CRUFI;45;0;1;1;44;2.22;317
2 - Nicolas Cairus;609-REBOZADOS DE POLLO CRUFI;880201806-MEDALLONES POLLO 2.5kg CRUFI;78;1;0;1;77;1.28;768
2 - Nicolas Cairus;609-REBOZADOS DE POLLO CRUFI;9515-NUGGET POLLO 2.5KG SEARA;408;7;0;7;401;1.72;5367.94
2 - Nicolas Cairus;609-REBOZADOS DE POLLO CRUFI;780561806-NUGGETS 900GRS SEARA;159;7;0;7;152;4.4;2120.26
2 - Nicolas Cairus;612-PESCADO NATURAL CRUFI;860474815-M. DEL ESTE FILET MERLUZA S/ESPINA;12;0;4;4;8;33.33;1493.79
2 - Nicolas Cairus;613-PAN SIN GLUTEN;840883628-VITANZZA PAN FRANCES AJO S/GLUTEN 200g;2;0;1;1;1;50;145
2 - Nicolas Cairus;613-PAN SIN GLUTEN;840983514-VITANZZA PAN FRANCES S/ GLUTEN 180g;2;0;1;1;1;50;122
2 - Nicolas Cairus;663-Aderezos Del Gaucho;24759-KETCHUP DEL GAUCHO x200g DP;12;6;0;6;6;50;210
2 - Nicolas Cairus;999-Sin calificar;2036-DTOS. OTORGADOS;1;7.81;0;7.81;-6.81;781;27313
2 - Nicolas Cairus;1009-carbon;21540-2KG CARBON (FUNDA X8);24;16;0;16;8;66.67;1040.01
2 - Nicolas Cairus;1009-carbon;30100-CARBON 3 KG LAPACHO;61;5;0;5;56;8.2;450
2 - Nicolas Cairus;1023-Sucre Group S.R.L;21536-OFERTA ROLLO COCINA SORELLA x 2 (f 12);23;1;0;1;22;4.35;40
2 - Nicolas Cairus;1033-Leopoldo Gross Cerveza;24630-CLAUSTHALER CERV S/A LIMON 500ML PACK X6;9.5;0.5;0;0.5;9;5.26;264
2 - Nicolas Cairus;1100-Punta Ballena Galletitas;27143-JUGO ADES ANANA 1LT;6;6;0;6;0;100;474
2 - Nicolas Cairus;1102-Punta Ballena Alfajores;27106-PUNTA BA. SUPER TRIPLE BLANCO X 8 (9);3;2;0;2;1;66.67;831
2 - Nicolas Cairus;1102-Punta Ballena Alfajores;27107-PUNTA BA. SUPER TRIPLE CHOCOLATE X12 (9);2;1;0;1;1;50;432
2 - Nicolas Cairus;1149-GALLETAS MOLINOS DEL SOL;00304-NEOSOL 5 SEMILLAS 250G (16);7;3;0;3;4;42.86;168
2 - Nicolas Cairus;1149-GALLETAS MOLINOS DEL SOL;00307-NEOSOL BAGUETINES JAMON 70G (24);6;3;0;3;3;50;102
2 - Nicolas Cairus;1149-GALLETAS MOLINOS DEL SOL;00308-NEOSOL BAGUETINES PIZZA 70G (24);6;3;0;3;3;50;102
2 - Nicolas Cairus;1149-GALLETAS MOLINOS DEL SOL;00306-NEOSOL BAGUETINES QUESO 70G (24);6;3;0;3;3;50;102
2 - Nicolas Cairus;2023-Hielo Polar;30520-HIELO EN BOLSA;5842;328;2;330;5512;5.65;19799.87
20 - Leonardo Pages;14-PASTA 3 KG;504-ÑOQUIS 3KG HAY PASTAS;2;2;0;2;0;100;844
20 - Leonardo Pages;30-Dulces La Granjera;2037-FRUTA GLASEADA X 2 KG LA GRANJERA;0;0;0.5;0.5;-0.5;100;547.5
20 - Leonardo Pages;30-Dulces La Granjera;2003-MEMBRILLO I.T 4 KG;18;1;0;1;17;5.56;311
20 - Leonardo Pages;31-Mermeladas L.Granjera;2007-MERM. ARANDANOS 500 GR. L. GRANJ.;4;0;1;1;3;25;116
20 - Leonardo Pages;31-Mermeladas L.Granjera;2008-MERM. DURAZNO 500 GR. L. GRANJ.;5;1;0;1;4;20;96
20 - Leonardo Pages;33-Pulpa de tomates L.Granj;2030-SALSA PIZZERA 11  KG. LA GRANJERA;1;1;0;1;0;100;1201
20 - Leonardo Pages;50-Quesos;5045-DAMBO CALCAR;41.41;4.2;0;4.2;37.21;10.14;1587.6
20 - Leonardo Pages;50-Quesos;5050-MUZZARELLA X 4K CALCAR;388.98;8.34;0;8.34;380.64;2.14;11042.4
20 - Leonardo Pages;50-Quesos;5055-REQUESON CALCAR;64;0;1;1;63;1.56;98
20 - Leonardo Pages;50-Quesos;5242-REQUESON CIBOULETTE CALCAR;26;0;1;1;25;3.85;98
20 - Leonardo Pages;50-Quesos;5056-REQUESON LIGHT CALCAR;15;0;1;1;14;6.67;98
20 - Leonardo Pages;51-Manteca;30510-MANTECA 1kg MILKCREAM;56;1;0;1;55;1.79;355
20 - Leonardo Pages;51-Manteca;1337-MANTECA 5kg MILKCREAM;10;1;0;1;9;10;1400
20 - Leonardo Pages;52-Crema Doble;5087-CREMA DOBLE X 1/2LT;86;0;12;12;74;13.95;1607
20 - Leonardo Pages;52-Crema Doble;5088-CREMA DOBLE X 1/4 LT;177;0;31;31;146;17.51;3033
20 - Leonardo Pages;52-Crema Doble;5086-CREMA DOBLE X 1LT;100;2;0;2;98;2;482
20 - Leonardo Pages;53-Yogur;5075-GELATINA CALCAR FRUTILLA;228;3;1;4;224;1.75;120
20 - Leonardo Pages;53-Yogur;5090-POSTRE BOB VAINILLA;235;0;24;24;211;10.21;852.01
20 - Leonardo Pages;53-Yogur;5089-POSTRE C/ROCKLES;345;0;16;16;329;4.64;676.01
20 - Leonardo Pages;53-Yogur;5244-YOGUR 0% DURAZNO;68;0;5;5;63;7.35;363
20 - Leonardo Pages;53-Yogur;5243-YOGUR 0% FRUTILLA;104;0;1;1;103;0.96;75
20 - Leonardo Pages;53-Yogur;5057-YOGUR 0% NATURAL;86;0;2;2;84;2.33;150
20 - Leonardo Pages;53-Yogur;5082-YOGUR BEBIBLE DR;206;3;9;12;194;5.83;582
20 - Leonardo Pages;53-Yogur;5081-YOGUR BEBIBLE FR;321;0;5;5;316;1.56;285
20 - Leonardo Pages;53-Yogur;5078-YOGUR BIO DR C/DR;413;4;12;16;397;3.87;1157.99
20 - Leonardo Pages;53-Yogur;5077-YOGUR BIO FR C/FR;377;4;17;21;356;5.57;1532.99
20 - Leonardo Pages;53-Yogur;5074-YOGUR BIO NATURAL;381;2;15;17;364;4.46;1244.99
20 - Leonardo Pages;53-Yogur;5079-YOGUR C/CEREALES;264;2;12;14;250;5.3;572
20 - Leonardo Pages;54-Dulces;5189-DULCE LECHE 1 KG POTE CALCAR;49;0;4;4;45;8.16;878
20 - Leonardo Pages;54-Dulces;5066-DULCE LECHE CREMA CALCAR TARRINA;68;1;1;2;66;2.94;1910
20 - Leonardo Pages;54-Dulces;5071-DULCE LECHE REPOSTERO CALCAR TARRINA;8;1;0;1;7;12.5;870
20 - Leonardo Pages;55-Leche;5208-CHOCOLATADA UHT X 1 LT CALCAR;139;0;4;4;135;2.88;320
20 - Leonardo Pages;55-Leche;5196-DESCREMADA LARGA VIDA CALCAR;709;0;8;8;701;1.13;416
20 - Leonardo Pages;55-Leche;5227-DESLACTOSADA CALCAR UHT SEMI DESC;474;0;3;3;471;0.63;179.7
20 - Leonardo Pages;55-Leche;5195-ENTERA LARGA VIDA CALCAR;6090;360;1;361;5729;5.93;16140.38
20 - Leonardo Pages;60-Sibarita;6684-EMPANADA CARNE X3 HAMBY;4;0;1;1;3;25;168
20 - Leonardo Pages;60-Sibarita;16511-EMPANADA JAMON/QUESO X 3 HAMBY;7;0;1;1;6;14.29;168
20 - Leonardo Pages;61-Linea gastronomica Mc cain;6038-MC CAIN CORTE FINO 2.25 (C8);613;1;0;1;612;0.16;305
20 - Leonardo Pages;61-Linea gastronomica Mc cain;6132-MC NOISETTE 1.200 K (C10);75;0;1;1;74;1.33;260
20 - Leonardo Pages;61-Linea gastronomica Mc cain;6066-MC TRADICIONAL 2KG (8);358;4;0;4;354;1.12;960
20 - Leonardo Pages;61-Linea gastronomica Mc cain;6025-MC TRADICIONAL 700 GR (16);44;5;0;5;39;11.36;825
20 - Leonardo Pages;61-Linea gastronomica Mc cain;6044-NOISETTES 2.5 K MCCAIN (4);73;2;0;2;71;2.74;1286
20 - Leonardo Pages;61-Linea gastronomica Mc cain;6077-PURE DE PAPA X 20 K MC CAIN;1;1;0;1;0;100;5600
20 - Leonardo Pages;61-Linea gastronomica Mc cain;6079-ROSTI ROUNDS X 2.5 MC CAIN;2;0;1;1;1;50;609
20 - Leonardo Pages;62-Congelados Hamby;6069-NUGGETS POLLO X 1 K HAMBY;67;1;0;1;66;1.49;388
20 - Leonardo Pages;63-Vegetales Pinguin Mc cain;6156-ARVEJA 2 KG MC CAIN;186;1;0;1;185;0.54;305
20 - Leonardo Pages;63-Vegetales Pinguin Mc cain;6092-CHAUCHA 2 KG MC CAIN;203;21;0;21;182;10.34;6005.99
20 - Leonardo Pages;63-Vegetales Pinguin Mc cain;6049-ESPINACA PICADA 2K MC CAIN (5);346;7;0;7;339;2.02;1540
20 - Leonardo Pages;63-Vegetales Pinguin Mc cain;6047-MAIZ 2 KG MC CAIN;108;4;0;4;104;3.7;1360
20 - Leonardo Pages;63-Vegetales Pinguin Mc cain;6124-MC CAIN BROCOLI 500g;39;3;0;3;36;7.69;369
20 - Leonardo Pages;63-Vegetales Pinguin Mc cain;6088-VEGETAL MIXTO 500 GR MC CAIN;48;0;1;1;47;2.08;104.5
20 - Leonardo Pages;64-Hamb. Chivito Hamby-Tacuarembo;6100-HAMB. HAMBY PARRILLERA X 8;11;0;2;2;9;18.18;564
20 - Leonardo Pages;64-Hamb. Chivito Hamby-Tacuarembo;6118-HAMB. TACUAREMBO X 2 (30) MC.CAIN;1112;30;0;30;1082;2.7;1259.99
20 - Leonardo Pages;65-Empaquetados chicos Mc cain;6165-AROS DE CEBOLLA 1K MC CAIN (10);132;2;0;2;130;1.52;552
20 - Leonardo Pages;70-Artico;6531-ARROLLADITO PRIMAVERA ARTICO 50 UNID (BOLSA) (10);248;2;0;2;246;0.81;590
20 - Leonardo Pages;70-Artico;13535-MEXICANA 1K ARTICO (10);351;3;0;3;348;0.85;471
20 - Leonardo Pages;70-Artico;14019-MEXICANA ARTICO 2.5kg (4);88;2;0;2;86;2.27;836
20 - Leonardo Pages;70-Artico;8902-MIX FRUTOS ROJOS C/FRUTILLA 1k pinguin (artico) (5);16;1;0;1;15;6.25;257
20 - Leonardo Pages;70-Artico;8904-SALMON PORCION ARTICO (10);39.03;0;0.22;0.22;38.81;0.56;275.66
20 - Leonardo Pages;90-Doña Coca;7500-SALAME MILAN DOÑA COCA;217.28;24.25;0;24.25;193.03;11.16;11082.25
20 - Leonardo Pages;99-FETEADOS CENTENARIO;8696-JAMON ET.AZUL EN FETAS 200G;6;0;4;4;2;66.67;776
20 - Leonardo Pages;99-FETEADOS CENTENARIO;8697-JAMON ET.NEGRA EN FETAS 200G;18;1;6;7;11;38.89;870
20 - Leonardo Pages;99-FETEADOS CENTENARIO;8700-LOMITO CANADIENSE EN FETAS 200G;19;1;10;11;8;57.89;1561.99
20 - Leonardo Pages;99-FETEADOS CENTENARIO;8698-SALAME MILAN CENT. EN FETAS 200G x unidad;10;6;0;6;4;60;954
20 - Leonardo Pages;100-Centenario;9665-BARRA SANDWICH 4k CENTENARIO;46.02;8;0;8;38.02;17.38;2832
20 - Leonardo Pages;100-Centenario;8016-BONDEOLA CENTENARIO;41.67;2.9;0;2.9;38.77;6.96;2175
20 - Leonardo Pages;100-Centenario;9661-CHORIZO ESPAÑOL X3 CENTENARIO;0;0;0.75;0.75;-0.75;100;372.75
20 - Leonardo Pages;100-Centenario;8702-CHORIZO EXTRA AHUMADO CENT. X3UNI (KG);0;0;0.36;0.36;-0.36;100;178.92
20 - Leonardo Pages;100-Centenario;8722-CHORIZO EXTRA CENTENARIO X3 UNID (KG);0;0;1.2;1.2;-1.2;100;576
20 - Leonardo Pages;100-Centenario;9660-DAMBO CENTENARIO;59.38;0;2.83;2.83;56.55;4.77;1253.69
20 - Leonardo Pages;100-Centenario;8668-FINZETA S/PIEL CENTENARIO 500G;5.6;1.04;0.18;1.22;4.38;21.79;910.16
20 - Leonardo Pages;100-Centenario;9666-HAMBURGUESAS EXTRA CENTENARIO X42;276;6;2;8;268;2.9;532.65
20 - Leonardo Pages;100-Centenario;9673-JUGO DE NARANJA FRUTELLO 3LT;21;4;0;4;17;19.05;916
20 - Leonardo Pages;100-Centenario;8002-LEONESA C/ JAMON CENTENARIO;45.71;1;0;1;44.71;2.19;357
20 - Leonardo Pages;100-Centenario;8047-LOMITO CANADIENSE CENTENARIO;82.82;5.75;0;5.75;77.07;6.94;3399.32
20 - Leonardo Pages;100-Centenario;8020-LOMITO COCIDO CENTENARIO;51.56;11.91;6.85;18.76;32.8;36.38;7712.08
20 - Leonardo Pages;100-Centenario;8615-PANCETA AHUMADA CENTENARIO;57.87;4.79;0;4.79;53.08;8.28;2945.85
20 - Leonardo Pages;100-Centenario;8021-PANCETA BACON CENTENARIO;204.54;4.45;0;4.45;200.09;2.18;2108.27
20 - Leonardo Pages;100-Centenario;8008-PANCHO ARIZONA  S.L;118.83;1.42;0;1.42;117.41;1.2;337.96
20 - Leonardo Pages;100-Centenario;9511-PANCHO EXTRA PACK 8+4 U CENTENARIO;303;8;11;19;284;6.27;3105
20 - Leonardo Pages;100-Centenario;8630-PANCHO S/L X20 CENTENARIO;136.54;0;0.85;0.85;135.69;0.62;256.7
20 - Leonardo Pages;100-Centenario;9643-PARRILLERO PROVOLONE CENTENARIO;1.91;0;0.32;0.32;1.59;16.75;171.2
20 - Leonardo Pages;100-Centenario;8030-PATE CENTENARIO 2 X 1;72;0;6;6;66;8.33;750
20 - Leonardo Pages;100-Centenario;8023-PULPA BONDEOLA CENTENARIO;263.07;1.66;0;1.66;261.41;0.63;278.88
20 - Leonardo Pages;100-Centenario;9534-SALAME MILAN CENTENARIO PLUS;15.96;5.41;0;5.41;10.55;33.9;2347.94
20 - Leonardo Pages;100-Centenario;9676-SALSA BARBACOA CENTENARIO 350g;5;1;0;1;4;20;166
20 - Leonardo Pages;100-Centenario;9677-SALSA SWEET CHILI CENTENARIO 350g;5;1;0;1;4;20;166
20 - Leonardo Pages;110- Schneck;8512-HAMB. BURGY X 3 BLANCA (48);784;6;0;6;778;0.77;204
20 - Leonardo Pages;110- Schneck;8514-HAMB. SCHNECK. X 2 UNID.(42);359;4;0;4;355;1.11;308
20 - Leonardo Pages;110- Schneck;8501-PANCHO SCHNECK S.L;15.84;2.13;0;2.13;13.71;13.42;1092.25
20 - Leonardo Pages;112-FRANUI;9910-FRANUI PINK;57;1;0;1;56;1.75;230
20 - Leonardo Pages;150- D. Joaquin;10502-CASERITO D. JOAQUIN;181.99;0;1.17;1.17;180.82;0.64;616.59
20 - Leonardo Pages;150- D. Joaquin;10501-MORCILLA SALADA D. JOAQUIN;25.85;0;0.5;0.5;25.35;1.93;148
20 - Leonardo Pages;170-Quesos;11503-Q. SEMIDURO ARTESANAL CASCARA NEGRA;82.87;16.25;0;16.25;66.62;19.61;7231.25
20 - Leonardo Pages;170-Quesos;11506-SALSA CHEDDAR X1KG CATALCREM;62;1;0;1;61;1.61;379
20 - Leonardo Pages;180-Rostan;12000-COLONIA ROSTAN;120.91;1.78;0;1.78;119.13;1.47;827.7
20 - Leonardo Pages;180-Rostan;12035-DAMBO MITAD AL VACIO ROSTAN;76.96;11.19;0;11.19;65.77;14.53;5570.13
20 - Leonardo Pages;180-Rostan;12013-FETAS PARRILLERO ROSTAN;5.08;0;0.35;0.35;4.73;6.89;214.9
20 - Leonardo Pages;180-Rostan;12029-MAGRO SIN SAL ROSTAN;10.08;0.75;0;0.75;9.33;7.44;385.5
20 - Leonardo Pages;180-Rostan;12001-MUZZARELLA ROSTAN;22.98;3.08;0;3.08;19.9;13.4;1355.2
20 - Leonardo Pages;190-La Dolfina;25030-HAMB. CHEDDAR X42 CAMPOSUR;64;1;0;1;63;1.56;60
20 - Leonardo Pages;190-La Dolfina;12526-HAMB. DOLFINA X48 X3;931;6;0;6;925;0.64;180
20 - Leonardo Pages;190-La Dolfina;24016-HAMB. PARRILLERA x2 CAMPOSUR (42);672;12;0;12;660;1.79;636.01
20 - Leonardo Pages;200-Quesos Pacama;13003-PACAMA RALLADO FINO X 100 GR;542;0;2;2;540;0.37;120
20 - Leonardo Pages;200-Quesos Pacama;13004-PACAMA RALLADO GRUESO X 100 GR;97;0;3;3;94;3.09;180
20 - Leonardo Pages;200-Quesos Pacama;13001-PACAMA X 1 KG GRUESO;44;2;0;2;42;4.55;946
20 - Leonardo Pages;250-Aderezos;1019-MAYONESA HELLMANNS 1 X 196 SACHET;12;1;0;1;11;8.33;1020
