vendedor;linea;articulo;venta_bruta;dev_Buen_Estado;dev_Mal_Estado;dev_total;venta_neta;porc_dev;tot_dev_$
20 - Leonardo Pages;51-Manteca;31220-MANTECA 180g  MILKCREAM;11;1;0;1;10;9.09;78
20 - Leonardo Pages;52-Crema Doble;5087-CREMA DOBLE X 1/2LT;50;2;5;7;43;14;882
20 - Leonardo Pages;52-Crema Doble;5088-CREMA DOBLE X 1/4 LT;83;0;20;20;63;24.1;1888
20 - Leonardo Pages;53-Yogur;5075-GELATINA CALCAR FRUTILLA;97;0;4;4;93;4.12;120
20 - Leonardo Pages;53-Yogur;5090-POSTRE BOB VAINILLA;80;0;3;3;77;3.75;114
20 - Leonardo Pages;53-Yogur;5089-POSTRE C/ROCKLES;89;0;1;1;88;1.12;44
20 - Leonardo Pages;53-Yogur;5244-YOGUR 0% DURAZNO;37;0;13;13;24;35.14;845
20 - Leonardo Pages;53-Yogur;5243-YOGUR 0% FRUTILLA;14;0;3;3;11;21.43;225
20 - Leonardo Pages;53-Yogur;5057-YOGUR 0% NATURAL;119;26;0;26;93;21.85;1690.01
20 - Leonardo Pages;53-Yogur;5082-YOGUR BEBIBLE DR;151;0;25;25;126;16.56;1424.99
20 - Leonardo Pages;53-Yogur;5081-YOGUR BEBIBLE FR;105;5;8;13;92;12.38;741
20 - Leonardo Pages;53-Yogur;5078-YOGUR BIO DR C/DR;147;1;27;28;119;19.05;2097.99
20 - Leonardo Pages;53-Yogur;5077-YOGUR BIO FR C/FR;129;3;31;34;95;26.36;2549.98
20 - Leonardo Pages;53-Yogur;5074-YOGUR BIO NATURAL;171;0;20;20;151;11.7;1499.99
20 - Leonardo Pages;53-Yogur;5079-YOGUR C/CEREALES;122;0;4;4;118;3.28;176
20 - Leonardo Pages;54-Dulces;5189-DULCE LECHE 1 KG POTE CALCAR;234;0;1;1;233;0.43;160
20 - Leonardo Pages;54-Dulces;5070-DULCE LECHE 250G CALCAR;121;27;0;27;94;22.31;1485
20 - Leonardo Pages;54-Dulces;5068-DULCE LECHE 980G VIDRIO CALCAR;2;0;1;1;1;50;264
20 - Leonardo Pages;55-Leche;5208-CHOCOLATADA UHT X 1 LT CALCAR;1168;165;60;225;943;19.26;11700.01
20 - Leonardo Pages;55-Leche;5196-DESCREMADA LARGA VIDA CALCAR;690;2;1;3;687;0.43;159
20 - Leonardo Pages;55-Leche;5195-ENTERA LARGA VIDA CALCAR;3796;120;2;122;3674;3.21;6344.01
20 - Leonardo Pages;55-Leche;5240-ULTRA SACHET ENTERA;64;40;0;40;24;62.5;1680
20 - Leonardo Pages;60-Sibarita;6684-EMPANADA CARNE X3 HAMBY;3;0;1;1;2;33.33;168
20 - Leonardo Pages;60-Sibarita;6015-EMPANADA JAMON/QUESO X 9 HAMBY;22;1;0;1;21;4.55;490
20 - Leonardo Pages;60-Sibarita;6110-EMPANADA POLLO X 9 HAMBY;10;1;0;1;9;10;490
20 - Leonardo Pages;60-Sibarita;6555-EMPANADA QUESO/LONGANIZA X3 HAMBY (24);2;0;2;2;0;100;336
20 - Leonardo Pages;61-Linea gastronomica Mc cain;6038-MC CAIN CORTE FINO 2.25 (C8);727;4;1;5;722;0.69;1580
20 - Leonardo Pages;61-Linea gastronomica Mc cain;6146-MC TRADICIONAL 1.4 KG (10);67;1;0;1;66;1.49;261
20 - Leonardo Pages;61-Linea gastronomica Mc cain;6066-MC TRADICIONAL 2KG (8);493;10;0;10;483;2.03;2400
20 - Leonardo Pages;61-Linea gastronomica Mc cain;6025-MC TRADICIONAL 700 GR (16);122;2;0;2;120;1.64;342
20 - Leonardo Pages;61-Linea gastronomica Mc cain;6044-NOISETTES 2.5 K MCCAIN (4);67;1;0;1;66;1.49;666
20 - Leonardo Pages;61-Linea gastronomica Mc cain;6082-ONE FRY X 2.5 KG;1822;9;0;9;1813;0.49;2385.2
20 - Leonardo Pages;62-Congelados Hamby;6126-MEDALLON POLLO 1 KG HAMBY;16;0;3;3;13;18.75;1174.2
20 - Leonardo Pages;62-Congelados Hamby;6069-NUGGETS POLLO X 1 K HAMBY;62;4;0;4;58;6.45;1565.6
20 - Leonardo Pages;63-Vegetales Pinguin Mc cain;6101-ACELGA 2KG MC CAIN;281;5;0;5;276;1.78;1350
20 - Leonardo Pages;63-Vegetales Pinguin Mc cain;6105-JARDINERA 2K MC CAIN;184;1;0;1;183;0.54;272
20 - Leonardo Pages;63-Vegetales Pinguin Mc cain;6083-MC CAIN ARVEJA 500 GR (16);99;0;1;1;98;1.01;102
20 - Leonardo Pages;64-Hamb. Chivito Hamby-Tacuarembo;6072-CHIVITO GRANEL 60Ux85GR HAMBY;51;1;0;1;50;1.96;4065
20 - Leonardo Pages;64-Hamb. Chivito Hamby-Tacuarembo;6640-HAMB. HAMBY CEBOLLA X2;74;0;2;2;72;2.7;160
20 - Leonardo Pages;64-Hamb. Chivito Hamby-Tacuarembo;6100-HAMB. HAMBY PARRILLERA X 8;6;0;10;10;-4;166.67;2805.7
20 - Leonardo Pages;64-Hamb. Chivito Hamby-Tacuarembo;6059-HAMB. HAMBY X 8;10;0;1;1;9;10;303.05
20 - Leonardo Pages;64-Hamb. Chivito Hamby-Tacuarembo;6118-HAMB. TACUAREMBO X 2 (30) MC.CAIN;932;50;0;50;882;5.36;2227.49
20 - Leonardo Pages;65-Empaquetados chicos Mc cain;6129-MC NOISETTE 600 GR JAM QUE (16);33;0;1;1;32;3.03;197
20 - Leonardo Pages;65-Empaquetados chicos Mc cain;6036-MC SMILES 700 GR (14);52;0;1;1;51;1.92;216.6
20 - Leonardo Pages;70-Artico;6531-ARROLLADITO PRIMAVERA ARTICO 50 UNID (BOLSA) (10);239;10;0;10;229;4.18;2950
20 - Leonardo Pages;70-Artico;8824-CEBOLLA 1K ARTICO(10);840;5;0;5;835;0.6;600
20 - Leonardo Pages;70-Artico;8826-ESPINACA 1K ARTICO(10);179;20;0;20;159;11.17;3360
20 - Leonardo Pages;70-Artico;13470-FILETES SALMON SALVAJE 600/900grs;0.9;3.4;0;3.4;-2.5;377.78;1853
20 - Leonardo Pages;70-Artico;13552-FRUTILLA X 1 KG ARTICO (10);51;5;1;6;45;11.76;1249.5
20 - Leonardo Pages;70-Artico;13535-MEXICANA 1K ARTICO (10);435;3;0;3;432;0.69;471
20 - Leonardo Pages;70-Artico;8825-MORRON ROJO 1K ARTICO (10);896;12;0;12;884;1.34;1980
20 - Leonardo Pages;70-Artico;8874-NUGGETS POLLO CROCANTE x300grs ARTICO (25);6;2;0;2;4;33.33;200
20 - Leonardo Pages;70-Artico;7068-PULPITO ARTICO X1KG (10);17;1;0;1;16;5.88;492
20 - Leonardo Pages;70-Artico;8904-SALMON PORCION ARTICO (10);43.63;0;0.21;0.21;43.42;0.48;249.97
20 - Leonardo Pages;80-Congelados DYSA;7077-ARVEJA BELAMI 2.5 KG;16;1;0;1;15;6.25;325
20 - Leonardo Pages;82-CONGELADOS CAMBAY;4529-ESPINACA CAMBAY 1kg (10);202;3;0;3;199;1.49;315
